LAT,LONG,DSG,CC1,ADM1,NT,FULL_NAME_RO
-10.891024,150.769809,ISLS,PP,3,N,Dumoulin Islands
-10.891024,150.769809,ISLS,PP,3,V,Dumonlin Islands
-5.30149,150.015565,CONE,PP,17,N,Mount Schleuther
-5.293427,150.093036,ISL,PP,17,V,Schumann Island
-5.293427,150.093036,ISL,PP,17,N,Schaumann Island
-5.463855,150.764955,HLL,PP,17,N,Saddle Mount
-5.462294,150.737916,PT,PP,17,N,Rock Point
-5.294254,150.104374,ISL,PP,17,N,Restorff Island
-5.452514,150.754147,CAPE,PP,17,V,Cape Reilmitz
-5.452514,150.754147,CAPE,PP,17,N,Cape Reilnitz
-5.62049,150.587563,HLL,PP,17,N,Pyramid Mountain
-4.316493,151.512159,PT,PP,10,N,Ponosarer Point
-8.130362,143.641851,ISL,PP,6,N,Naviu Island
-8.663742,143.389768,ISL,PP,6,V,Meamibu Island
-8.663742,143.389768,ISL,PP,6,N,Moroge Island
-8.663742,143.389768,ISL,PP,6,V,Onslow Island
-8.731863,143.446166,ISL,PP,6,N,Mibu Island
-4.217594,151.488265,CAPE,PP,10,N,Cape Pomas
-4.217594,151.488265,CAPE,PP,10,V,Cape Pamas
-4.217594,151.488265,CAPE,PP,10,V,Cape Ponas
-4.702492,149.506357,CAPE,PP,17,N,East Entrance Cape
-4.707065,149.462741,CAPE,PP,17,N,Cape Balangori
-4.707065,149.462741,CAPE,PP,17,V,Cape Balangorn
-4.622015,149.383339,CAPE,PP,17,N,Cape Kurabo
-4.61591,149.382324,CAPE,PP,17,N,Cape Kare
-4.914208,151.34671,PT,PP,17,V,Cape Deschamps
-4.914208,151.34671,PT,PP,17,N,Cape Torkoro
-5.195059,150.044513,CONE,PP,17,N,Mount Tolokembu
-4.957079,151.208585,ISL,PP,17,N,Tiwongo Island
-4.957079,151.208585,ISL,PP,17,V,Close Island
-5.088142,150.19454,ISL,PP,17,V,Tuare Island
-5.088142,150.19454,ISL,PP,17,N,Taure Islet
-5.088142,150.19454,ISL,PP,17,V,Taure Island
-8.490284,143.187591,ISL,PP,6,N,Nikira Island
-5.789483,148.450075,PT,PP,17,N,Cape Bach
-5.787771,147.944901,ISL,PP,14,N,Aronaimutu Island
-5.801258,148.051531,ISL,PP,14,N,Aromot Island
-5.503408,150.964939,HLL,PP,17,N,Mount Talutu
-5.496568,150.936393,MTS,PP,17,N,Sulu Range
-10.756808,152.444511,ISL,PP,3,N,Losai Island
-5.895678,148.050373,ISL,PP,14,N,Araltamu Island
-5.776241,148.411345,PT,PP,17,N,Annen Point
-5.534553,148.978306,MT,PP,17,V,Mount Ehlers
-5.534553,148.978306,MT,PP,17,N,Mount Andewa
-4.888115,149.143858,MT,PP,17,N,Mount Kumbu
-4.704618,149.489893,CAPE,PP,17,N,West Entrance Cape
-8.163798,142.26074,ISL,PP,6,N,Sturt Island
-8.436935,143.698442,ISL,PP,6,N,Sobuwabuda Island
-8.378108,141.535355,PLAT,PP,6,N,Oriomo Plateau
-9.309942,142.721157,ISL,PP,6,V,Sogeura Island
-9.309942,142.721157,ISL,PP,6,V,Sogeri Island
-9.309942,142.721157,ISL,PP,6,V,Sapukaua Island
-9.309942,142.721157,ISL,PP,6,N,Sagaura Island
-8.334557,142.909836,ISL,PP,6,V,Two Sisters
-8.334557,142.909836,ISL,PP,6,N,Reginimi Island
-8.334557,142.909836,ISL,PP,6,V,Aeginimi Island
-8.389764,143.469299,ISL,PP,6,N,Purutu Island
-8.389764,143.469299,ISL,PP,6,V,Pirutu
-8.999735,143.416033,ISL,PP,6,N,Parama Island
-8.999735,143.416033,ISL,PP,6,V,Bampton Island
-10.580781,151.2815,ISL,PP,3,N,Powell Island
-10.561856,151.258464,ISL,PP,3,V,Fender Island
-10.561856,151.258464,ISL,PP,3,N,Pender Island
-10.792636,152.488706,ISL,PP,3,N,Passage Island
-11.098753,152.606923,ISL,PP,3,N,Panua Keikeisa Islet
-11.098753,152.606923,ISL,PP,3,V,Panua Keikeisa Island
-11.553553,153.353771,PT,PP,3,N,Pantawi Point
-11.173573,153.013428,ISL,PP,3,N,Pana-Wina Island
-11.173573,153.013428,ISL,PP,3,V,Kaluma Island
-11.253848,152.13757,ISL,PP,3,N,Pana Waipona Island
-11.253848,152.13757,ISL,PP,3,V,Panuwaiyayapuna Island
-11.368461,153.174405,PT,PP,3,N,Panawadai Point
-10.809114,152.99393,ISL,PP,3,N,Panawadai Islet
-10.809114,152.99393,ISL,PP,3,V,Pana Wadai
-11.121328,152.303098,ISL,PP,3,N,Pana Vara Vara Island
-11.121328,152.303098,ISL,PP,3,V,Rugged Island
-11.121328,152.303098,ISL,PP,3,V,Panavalavalan Island
-10.726086,152.41504,ISL,PP,3,V,Pannauya Wana Island
-10.726086,152.41504,ISL,PP,3,N,Pana Uya Wana Island
-11.042001,152.486286,ISL,PP,3,N,Pana Udu Udi Island
-11.230259,153.156955,ISL,PP,3,V,Joannet Island
-11.230259,153.156955,ISL,PP,3,N,Pana Tinani Island
-10.767991,151.695817,ISL,PP,3,V,Irai Island
-10.767991,151.695817,ISL,PP,3,N,Ilai Island
-10.953858,151.034568,ISL,PP,3,N,Ika Ika Keino
-10.361689,151.214066,ISL,PP,3,N,Hull Island
-11.550626,153.15399,ISL,PP,3,N,Hui Waditimo Islet
-11.550626,153.15399,ISL,PP,3,V,Hui-Waditimo Island
-11.550626,153.15399,ISL,PP,3,V,Chaumont Island
-11.391618,153.186405,PT,PP,3,N,Hosiai Point
-11.34714,153.174729,PT,PP,3,V,Hahunawai Point
-11.34714,153.174729,PT,PP,3,N,Hohunawai Point
-11.304868,154.022688,ISL,PP,3,V,Wola
-11.304868,154.022688,ISL,PP,3,N,High Island
-11.159012,153.071852,ISL,PP,3,V,Flat Island
-11.159012,153.071852,ISL,PP,3,V,Hemenahehi Island
-11.159012,153.071852,ISL,PP,3,N,Hemenahei Island
-10.587404,151.367381,ISL,PP,3,V,Haszard Islands
-10.587404,151.367381,ISL,PP,3,N,Haszard Island
-10.587404,151.367381,ISL,PP,3,V,Hazard Island
-10.587404,151.367381,ISL,PP,3,V,Tua tua
-10.804918,152.990353,ISL,PP,3,N,Baiwa Islet
-11.655058,153.553207,PT,PP,3,N,Cape Baganowa
-11.134546,152.690445,ISL,PP,3,N,Bagaman Island
-11.134546,152.690445,ISL,PP,3,V,Stanton Island
-10.843972,152.96033,ISL,PP,3,N,Bagai Um Islet
-11.146413,152.692656,ISL,PP,3,N,Aurobu Islet
-11.146413,152.692656,ISL,PP,3,V,Aurobu Island
-10.806278,151.921729,ISL,PP,3,V,Aroroa Island
-10.806278,151.921729,ISL,PP,3,N,Auriroa Island
-11.559483,153.680385,MT,PP,3,V,Arrumbi
-11.559483,153.680385,MT,PP,3,N,Mount Arumbi
-10.95258,152.697001,ISL,PP,3,N,Aba Evara Islet
-10.95258,152.697001,ISL,PP,3,V,Abaevara Island
-10.660653,152.875825,CAPE,PP,3,N,Cape Henry
-10.765537,152.301276,ISL,PP,3,N,Rerihol Island
-10.696868,150.717436,ISL,PP,3,V,Blanchard Island
-10.696868,150.717436,ISL,PP,3,N,Doini Island
-10.656738,150.464782,PT,PP,3,N,Dituna Point
-10.58176,150.9024,ISL,PP,3,V,Carrie Island
-10.58176,150.9024,ISL,PP,3,N,Dinana Island
-10.58176,150.9024,ISL,PP,3,V,Carry Island
-10.69362,150.436513,ISL,PP,3,V,Leocadie
-10.69362,150.436513,ISL,PP,3,N,Deirina Island
-10.69362,150.436513,ISL,PP,3,V,Delina Island
-10.66475,150.32475,ISL,PP,3,N,Dari-Momo Island
-10.720097,150.302421,PT,PP,3,N,Dagwa Isu Point
-10.536076,150.803318,HDLD,PP,3,N,Challis Head
-10.536076,150.803318,HDLD,PP,3,V,Magai-deibana
-10.754998,150.394684,ISLS,PP,3,N,Brumer Islands
-10.593935,150.424918,MT,PP,3,V,Mount Brainble
-10.593935,150.424918,MT,PP,3,N,Mount Bramble
-10.651136,150.079744,PT,PP,3,V,Bouta Point
-10.651136,150.079744,PT,PP,3,N,Boutai Point
-10.542926,150.790593,PT,PP,3,N,Bosim Point
-10.614327,150.984687,ISL,PP,3,V,Moresby Island
-10.614327,150.984687,ISL,PP,3,N,Basilaki Island
-10.652478,150.364926,MTS,PP,3,N,Baia Baia Una Mountains
-10.713466,150.633746,ISLS,PP,3,N,Arch Islands
-10.359886,151.450608,ISLS,PP,3,N,Kegawam Islands
-10.359886,151.450608,ISLS,PP,3,V,Kegawan Islands
-10.359886,151.450608,ISLS,PP,3,V,Kegawam Islets
-10.943283,152.706296,ISL,PP,3,V,Kamatal Island
-10.943283,152.706296,ISL,PP,3,N,Kamatal Islet
-10.662359,151.090469,ISL,PP,3,V,Kaitai Island
-10.662359,151.090469,ISL,PP,3,V,Katai Island
-10.662359,151.090469,ISL,PP,3,V,Connor Island
-10.662359,151.090469,ISL,PP,3,N,Kaiti Island
-11.586496,153.449507,PT,PP,3,N,Juru Point
-11.25528,152.137947,ISLS,PP,3,N,Jomard Islands
-11.450711,153.234676,ISL,PP,3,V,Lyin Island
-11.450711,153.234676,ISL,PP,3,V,Garden Island
-11.450711,153.234676,ISL,PP,3,N,Iyin Island
-10.964385,152.700326,ISL,PP,3,N,Isu Raua Raua Island
-10.964385,152.700326,ISL,PP,3,V,Isu-Raua-raua
-11.027428,151.318297,ISL,PP,3,N,Imbert Island
-11.515091,153.57994,MT,PP,3,N,Mount Imau
-11.453985,153.453625,MT,PP,3,N,Mount Ima
-10.284028,151.88997,ISLS,PP,3,N,Bonvouloir Islands and Reefs
-10.284028,151.88997,ISLS,PP,3,V,Bonvouloir Islands
-11.131535,152.658306,ISL,PP,3,N,Bonna Wan Islet
-11.131535,152.658306,ISL,PP,3,V,Bonna-wan Island
-10.807012,152.198863,ISL,PP,3,V,Bonna-bonnawan Island
-10.807012,152.198863,ISL,PP,3,N,Bonna Bonnawan
-11.274938,153.222695,PT,PP,3,N,Bonawi Point
-10.284533,151.049203,ISL,PP,3,V,Dagwaihu Island
-10.284533,151.049203,ISL,PP,3,N,Boirama Island
-10.284533,151.049203,ISL,PP,3,V,Stanwell Island
-11.323457,153.203197,PT,PP,3,N,Bobo Hai Point
-11.1276,152.733322,ISL,PP,3,N,Bobo Eina Island
-11.1276,152.733322,ISL,PP,3,V,Huxley Island
-5.726272,142.14927,GRGE,PP,6,N,Falls Gorge
-5.345949,141.668033,MT,PP,6,N,Mount Faium
-5.462932,141.598646,MTS,PP,6,N,Emuk Range
-5.05669,141.58694,MTS,PP,18,N,Donner Mountains
-5.615875,141.73157,MTS,PP,6,N,Donaldson Range
-5.41253,142.26914,MT,PP,5,N,Dome Mountain
-5.41253,142.26914,MT,PP,5,V,Mount Haribi
-5.54832,141.881857,MTS,PP,6,N,Blucher Range
-5.567989,141.810157,MT,PP,6,V,West Face
-5.567989,141.810157,MT,PP,6,N,Mount Blucher
-5.730435,141.817686,HLLS,PP,6,N,Black River Hills
-5.58843,141.54845,RDGE,PP,6,V,Mount Warre Range
-5.58843,141.54845,RDGE,PP,6,N,Mount Warre Ridge
-5.395063,141.582658,MTS,PP,6,N,Melokin Range
-5.516177,142.173079,MT,PP,5,V,Mount Manufa
-5.516177,142.173079,MT,PP,5,N,Mount Manlifa
-5.518784,141.781356,MT,PP,6,N,Mount Mabion
-5.564835,141.756198,MT,PP,6,N,Mount Karik
-5.538332,141.711914,MTS,PP,6,N,Kaban Range
-5.479715,141.515889,GRGE,PP,6,N,Gum Gorge
-5.479715,141.515889,GRGE,PP,6,V,Gim Gorge
-5.179537,142.443656,MT,PP,16,N,Grass Mountain
-5.528944,141.557398,MT,PP,6,V,Wuni
-5.528944,141.557398,MT,PP,6,N,Mount Uni
-5.563296,142.134602,GRGE,PP,6,N,Strickland Gorge
-4.806988,145.757059,ISL,PP,12,V,Meigar Island
-4.806988,145.757059,ISL,PP,12,N,Bricelon Island
-5.29783,145.78027,ISL,PP,12,V,Bili Bili Island
-5.29783,145.78027,ISL,PP,12,N,Bil Bil Island
-6.697298,147.793647,ISL,PP,14,N,Kiangana Island
-6.697298,147.793647,ISL,PP,14,V,Kaingara Island
-6.697298,147.793647,ISL,PP,14,V,Kaingana Island
-6.697298,147.793647,ISL,PP,14,V,Kiangara Island
-7.566843,144.102316,ISL,PP,2,V,Kerowaia Island
-7.566843,144.102316,ISL,PP,2,N,Kerowaiai Island
-7.09264,144.820361,MTS,PP,2,V,Keieru Range
-7.09264,144.820361,MTS,PP,2,N,Kereru Range
-7.741774,144.45913,ISL,PP,2,N,Ibibubari Island
-7.741774,144.45913,ISL,PP,2,V,Ibiburari Island
-6.504913,145.890764,MT,PP,9,N,Mount Nompia
-6.618863,146.759636,MT,PP,14,N,Mount Ngaroneno
-6.831634,146.761935,MTS,PP,14,V,Herzog Range
-6.831634,146.761935,MTS,PP,14,N,Herzog Mountains
-6.82333,146.765728,MT,PP,14,N,Herzog Mountain
-6.228837,147.361384,MT,PP,14,N,Mount Ulur
-6.228837,147.361384,MT,PP,14,V,Mount Cromwell
-6.655422,147.752057,MT,PP,14,N,Mount Ulamoa
-6.199285,147.141718,MT,PP,14,N,Mount Gong
-7.68053,144.816238,PT,PP,2,N,Plum Point
-7.146532,143.587184,HLLS,PP,6,N,Darai Hills
-5.745018,142.98618,MT,PP,0,N,Mount Dini
-5.69782,144.221748,MT,PP,16,N,Cone Mountain
-5.671815,144.238197,MT,PP,16,N,Black Hill
-5.304934,143.180015,MTS,PP,19,N,Auagum Range
-6.70982,147.651163,PT,PP,14,N,Tigedu Point
-6.756323,147.920708,ISLS,PP,14,V,Cretin Islands
-6.756323,147.920708,ISLS,PP,14,N,Tami Islands
-7.753451,144.863113,ISL,PP,2,N,Kaimari Island
-7.770152,144.07927,PT,PP,2,N,Jukes Point
-6.206616,145.171093,MT,PP,8,N,Mount Erimbari
-6.206616,145.171093,MT,PP,8,V,Mount Irimbadi
-6.206616,145.171093,MT,PP,8,V,Mount Elimbai
-6.419643,145.322653,MTS,PP,0,N,Central Range
-6.419643,145.322653,MTS,PP,0,V,Central Mountains
-6.419643,145.322653,MTS,PP,0,V,Central Cordillera
-7.801269,144.517765,PT,PP,2,N,Cape Blackwood
-7.291498,143.14455,HLLS,PP,6,V,Mount Biwau
-7.291498,143.14455,HLLS,PP,6,N,Biwai Hills
-7.672882,144.779446,PT,PP,2,N,Bapai Point
-7.449059,146.68187,MT,PP,14,N,Mount Kumbak
-7.511705,146.67804,MT,PP,14,V,Kuerron
-7.511705,146.67804,MT,PP,14,N,Mount Kuluron
-7.677882,146.618744,MT,PP,14,V,Mount Kulana
-7.677882,146.618744,MT,PP,14,N,Mount Kulama
-7.508305,147.362698,PT,PP,14,N,Cape Kubumi
-7.463823,147.223691,PT,PP,14,N,Cape Goeben
-5.001901,142.640268,MT,PP,5,N,Roesicke Mountain
-6.06894,142.867377,MT,PP,5,N,Mount Rimi
-6.06894,142.867377,MT,PP,5,V,Mount Rima
-5.195077,143.327372,MT,PP,19,N,Plateau Mountain
-5.336623,142.846091,MT,PP,19,N,Mount Pauuwa
-5.578866,142.759728,MT,PP,0,N,Mount Pargarumaha
-5.349991,145.568995,MT,PP,12,N,Mebu Hill
-5.358805,146.989006,PT,PP,12,V,Matafuna Point
-5.358805,146.989006,PT,PP,12,N,Matafuma Point
-5.367843,145.751412,PT,PP,12,V,Malaga Hook
-5.367843,145.751412,PT,PP,12,N,Maraga Hook
-7.777015,144.219639,ISL,PP,2,N,Goaribari Island
-6.725444,145.987548,MT,PP,9,N,Mount Piora
-6.884918,145.903166,MT,PP,0,N,Pimple
-6.868372,145.992064,MT,PP,0,N,Mount Tabletop
-6.868372,145.992064,MT,PP,0,V,Table-Top Mountain
-6.864085,146.716804,MT,PP,14,N,Mount Shungol
-6.864085,146.716804,MT,PP,14,V,Mount Chungol
-6.986233,146.976911,PT,PP,14,N,Schneider Point
-6.954184,145.71487,MT,PP,9,N,Mount Akana
-6.468776,145.893432,HLL,PP,9,N,Mount Patiar
-5.758937,142.816788,MT,PP,5,N,Mount Pagaruma
-5.464566,143.861528,MT,PP,19,N,Nose Mountain
-6.01455,143.1579,MT,PP,5,N,Mount Ne
-5.901996,144.357249,MT,PP,16,V,Mount Oga
-5.901996,144.357249,MT,PP,16,N,Mount Moogoga
-5.226356,143.42828,MT,PP,19,N,Mount Meimaka
-7.061178,145.381483,MTS,PP,2,N,Aure Scarp
-6.799518,146.061775,MT,PP,14,N,Mount Kasini
-6.668684,146.051726,MT,PP,0,N,Mount Karsini
-6.876411,144.752887,MT,PP,2,N,Mount Musgrave
-6.491048,144.673306,PLAT,PP,8,N,Karimui Plateau
-6.565181,144.765853,MT,PP,8,N,Mount Karimui
-6.283813,145.941542,MT,PP,9,N,Yonkie Dome
-6.283813,145.941542,MT,PP,9,V,Dome Mountain
-6.325635,145.620241,MT,PP,9,N,Mount Yannguteia
-6.325635,145.620241,MT,PP,9,V,Mount Yanngutega
-7.954333,145.652414,CLF,PP,2,N,The Bluff
-7.38551,147.168276,PT,PP,14,N,Bamaba Point
-7.72277,147.625975,ISL,PP,14,N,Babagutu Island
-5.469951,145.566524,MT,PP,12,N,O-Ou Hill
-5.473667,145.851418,PT,PP,12,N,Garagassi Point
-4.580568,145.541768,PT,PP,12,N,Dove Point
-4.580568,145.541768,PT,PP,12,V,Mangen Point
-6.33224,144.668986,MT,PP,0,V,Mount Suauru
-6.33224,144.668986,MT,PP,0,N,Mount Suaru
-6.826115,144.81059,MT,PP,2,N,Mount Sorau
-6.553708,145.803025,MT,PP,9,N,Mount Jabara
-6.742444,144.021515,MT,PP,0,N,Mount Iari
-6.251805,144.064584,MT,PP,5,N,Mount Ialibu
-6.312877,146.419021,MT,PP,14,N,Wongri Mountain
-6.424263,146.217605,MT,PP,14,N,Wasiang Mountain
-6.424263,146.217605,MT,PP,14,V,Mount Wasiang
-6.314944,147.242741,MT,PP,14,V,Southern Range
-6.314944,147.242741,MT,PP,14,V,Mount Salawaket
-6.314944,147.242741,MT,PP,14,V,Southern Crest
-6.314944,147.242741,MT,PP,14,N,Mount Sarawaket
-6.300498,147.092794,MT,PP,14,N,Mount Sarawaket
-5.948773,144.291425,MT,PP,16,N,Mount Koomga
-4.685977,145.5039,MT,PP,12,N,Mount Musar
-4.685977,145.5039,MT,PP,12,V,Mount Masur
-4.756012,145.68286,PT,PP,12,N,Cape Mossembar
-4.756012,145.68286,PT,PP,12,V,Cape Harinap
-4.755781,145.683334,PT,PP,12,N,Dilup Point
-6.341417,144.055344,PLAT,PP,5,N,Poru Plateau
-6.036703,145.470421,MT,PP,9,N,Mount Sinakuria
-6.432103,146.943493,MT,PP,14,N,Mount Nimba
-6.417424,146.62619,MT,PP,14,N,Namuti Mountain
-6.307476,146.689935,MT,PP,14,N,Nambuk Mountain
-7.078991,146.339893,MT,PP,14,N,Mount McLean
-7.085792,145.868933,PK,PP,14,N,Marble Peak
-7.356932,146.483049,MT,PP,14,N,Mount Leahy
-7.216791,145.732233,MTS,PP,2,N,Armit Range
-7.333541,145.636524,MTS,PP,2,N,Albert Mountains
-7.38673,147.249735,ISL,PP,14,N,Zumbale Island
-6.28498,141.097653,ISL,PP,6,N,Raggi Island
-6.101219,143.04041,MTS,PP,5,N,Pai-I Range
-7.975976,141.947085,ISL,PP,6,N,Minnetonka Island
-7.975976,141.947085,ISL,PP,6,V,Minneronka Island
-7.40354,145.841934,MT,PP,2,N,White Slip Mountain
-6.964469,146.066235,MT,PP,14,N,Mount Toamyanipa
-7.215185,146.391948,MT,PP,14,N,Panganda Mountain
-7.886418,145.594712,HLLS,PP,2,N,Ie Hills
-7.478292,146.392359,MT,PP,14,V,Mount Imbini
-7.478292,146.392359,MT,PP,14,N,Mount Ibini
-5.941663,142.772176,MT,PP,5,N,Mount Iru
-5.907018,143.286044,MT,PP,5,N,Mount Iamava
-5.809084,142.865034,MT,PP,5,N,Mount Huriba
-5.914002,143.690438,MT,PP,19,N,Mount Haddon
-5.596921,144.386552,PASS,PP,16,V,Genebineor Pass
-5.596921,144.386552,PASS,PP,16,V,Genebinor Pass
-5.596921,144.386552,PASS,PP,16,N,Genebinbor Pass
-6.730368,146.858485,HLL,PP,14,N,Oomsis Hill
-6.702865,145.892505,MT,PP,9,N,Mount Oneiba
-6.965029,144.676623,MT,PP,2,N,Mount Faveng
-6.965029,144.676623,MT,PP,2,V,Mount Favenc
-6.825322,145.650187,DVD,PP,9,N,Lamari Vailala Divide
-6.825322,145.650187,DVD,PP,9,V,Lumari Vailala Divide
-6.952668,145.609155,MTS,PP,9,N,Kuwarabi Range
-6.748278,146.169038,MT,PP,14,N,Mount Butat
-6.538672,146.95471,MT,PP,14,N,Busu Mountain
-6.974896,146.752367,MT,PP,14,N,Bubenjirin Mountain
-6.974896,146.752367,MT,PP,14,V,Mount Bubanjiam
-6.342126,146.768415,MT,PP,14,V,Mount Terema
-6.342126,146.768415,MT,PP,14,N,Mount Tekema
-6.45159,146.048605,MT,PP,9,N,Mount Tabaria
-7.843518,146.125045,GRGE,PP,2,N,Hells Gate
-7.519779,145.554306,HLLS,PP,2,N,Hailepi Hills
-7.298499,146.860797,PASS,PP,14,N,The Gap
-7.435897,147.344448,ISLS,PP,14,V,Fleigen Islands
-7.435897,147.344448,ISLS,PP,14,N,Fly Islands
-7.435897,147.344448,ISLS,PP,14,V,Fliegen Islands
-5.753437,143.686514,MT,PP,19,N,The Sugar Loaf
-5.338477,143.706821,MT,PP,19,N,Mount Embi
-4.709917,146.052209,PT,PP,12,N,Sculau Point
-5.215326,145.811866,PEN,PP,12,V,Kalibobo Peninsula
-5.215326,145.811866,PEN,PP,12,N,Schering Peninsula
-5.470532,145.983337,CAPE,PP,12,N,Cape Rigny
-5.470532,145.983337,CAPE,PP,12,V,Cape Tiwalib
-5.470532,145.983337,CAPE,PP,12,V,Cape Rigney
-5.470532,145.983337,CAPE,PP,12,V,Tauwalip Point
-6.77851,142.053924,ISL,PP,6,N,Woodward Island
-6.220034,142.717427,SPUR,PP,5,N,The Whale Back
-7.743157,144.832701,PT,PP,2,N,Mira Point
-7.743157,144.832701,PT,PP,2,V,Miri Point
-7.201153,145.338505,ISL,PP,2,N,McDowell Island
-7.782167,144.880037,PT,PP,2,N,Marikimiro Point
-7.445024,143.682717,ISL,PP,2,N,Wawaribi Island
-6.164255,141.136272,ISL,PP,6,N,Ferguson Island
-6.893686,142.028671,PASS,PP,6,N,Everill Steep Pass
-7.819255,141.681609,ISL,PP,6,N,Ellangowan Island
-6.197412,141.943566,DVD,PP,6,N,Elevala Strickland Divide
-6.363894,146.169434,MT,PP,14,N,Onga Hill
-6.080101,145.649811,MT,PP,9,N,Mount Glendaco
-6.346018,146.829431,MT,PP,14,N,Erap Mountain
-6.251194,146.634522,MT,PP,14,N,Erap Mountain
-7.172523,146.378265,MT,PP,14,N,Mount Grosse
-7.342979,146.318616,MT,PP,14,N,Mount Evina
-7.511024,145.884682,MT,PP,2,N,Mount Eruki
-7.330057,146.411488,RDGE,PP,14,N,Ekuti Dividing Range
-7.866719,146.038129,HLLS,PP,2,N,Dark Hills
-7.866719,146.038129,HLLS,PP,2,V,Dark Hill
-4.720824,145.648896,PT,PP,12,N,Palas Point
-4.720824,145.648896,PT,PP,12,V,Pallas Point
-5.176927,145.83047,ISL,PP,12,V,Paeowan Island
-5.176927,145.83047,ISL,PP,12,N,Paeowa Island
-5.176927,145.83047,ISL,PP,12,V,Ortzen Island
-5.176927,145.83047,ISL,PP,12,V,Paeowai Island
-5.199206,145.819207,ISL,PP,12,V,Krankit Island
-5.199206,145.819207,ISL,PP,12,N,Kranket Island
-5.199206,145.819207,ISL,PP,12,V,Gragat Island
-5.199206,145.819207,ISL,PP,12,V,Ragetta
-6.60361,142.587901,PLAT,PP,0,N,Great Papuan Plateau
-6.27148,145.693095,MT,PP,9,N,Mount Munefinka
-6.649242,146.807546,MT,PP,14,N,Mount Misantum
-6.649242,146.807546,MT,PP,14,V,Mount Mizanhim
-6.558021,146.012456,MT,PP,9,N,Mount Marutana
-6.700527,146.897797,PT,PP,14,N,Markham Point
-6.75996,146.780408,MT,PP,14,N,Garagos Mountain
-7.493805,146.176483,MT,PP,2,N,Mount Kamhiayer
-7.621422,146.206791,MT,PP,2,N,Iwommhowa Mountain
-7.885155,145.942281,HLLS,PP,2,N,Ingham Hills
-7.885155,145.942281,HLLS,PP,2,V,Igham Hills
-7.284248,146.294522,MT,PP,14,N,Mount Ikornadunga
-4.63417,145.974356,ISL,PP,12,V,Krakar Island
-4.63417,145.974356,ISL,PP,12,N,Karkar Island
-4.63417,145.974356,ISL,PP,12,V,Karker Island
-4.63417,145.974356,ISL,PP,12,V,Dampier Island
-4.982671,145.790134,PT,PP,12,N,Cape Juno
-5.067152,145.813578,PT,PP,12,N,Cape Barschtsch
-7.577921,144.731612,ISL,PP,2,N,Ini Island
-7.769976,144.860065,PT,PP,2,N,Bald Head
-7.684065,144.306696,ISL,PP,2,N,Babaibari Island
-7.684065,144.306696,ISL,PP,2,V,Baraibari Island
-6.904821,144.20483,MTS,PP,2,N,Wabau Range
-6.880044,144.798656,MT,PP,2,N,Mount Trube
-6.946716,146.035348,MT,PP,14,N,Mount Eiyawaiyi
-6.893723,146.70582,PK,PP,14,N,Dambi Peak
-6.917914,145.821338,MT,PP,0,N,Button
-7.023333,146.786043,MT,PP,14,V,Mount Shoppee
-7.023333,146.786043,MT,PP,14,N,Mount Shoppe
-7.717037,146.338263,MTS,PP,2,N,Olipai Heights
-7.354872,145.782767,MT,PP,2,N,Nipple
-7.766055,145.829665,MTS,PP,2,N,Nabo Range
-4.795859,146.226561,ISL,PP,12,V,Wagwag
-4.795859,146.226561,ISL,PP,12,V,Rich Island
-4.795859,146.226561,ISL,PP,12,N,Bagabag Island
-4.795859,146.226561,ISL,PP,12,V,Sir Robert Rich Island
-7.447935,144.356976,HLLS,PP,2,V,Aird Hill
-7.447935,144.356976,HLLS,PP,2,N,Aird Hills
-7.450418,145.13319,ISL,PP,2,N,Abukiri Island
-7.450418,145.13319,ISL,PP,2,V,Abukiru Island
-6.832739,144.762896,MT,PP,2,N,Mount Mau
-6.326249,145.532546,MT,PP,9,N,Mount Kanabiga
-6.326249,145.532546,MT,PP,9,V,Mount Kanabega
-6.404987,145.315395,MT,PP,9,N,Mount Michael
-5.981007,144.463663,MT,PP,16,N,Mount Sigul Mugal
-5.981007,144.463663,MT,PP,16,V,Mount Spinks
-5.981007,144.463663,MT,PP,16,V,Mount Sigalmungal
-5.981007,144.463663,MT,PP,16,V,Mount Sigal Mugal
-5.764471,144.350006,MTS,PP,16,N,Scarface
-5.708896,142.553005,MT,PP,5,N,Mount Kaumi
-5.853828,142.622534,MT,PP,5,N,Mount Karuba
-5.60723,144.418401,MT,PP,16,N,Mount Jaka
-5.852959,143.86777,MT,PP,19,N,Aimoli Mountain
-6.843246,144.702241,MT,PP,2,N,Wesa Hill
-6.820813,146.476766,MT,PP,14,N,Watut Mountain
-6.876824,146.17449,MT,PP,14,V,Needle Mountain
-6.876824,146.17449,MT,PP,14,N,Wasus Mountains
-6.708952,146.504328,MT,PP,14,N,Mount Wanion
-7.733403,145.605419,HLLS,PP,2,N,Uaba Hills
-7.281818,146.029082,MT,PP,14,N,Timbertop Mountain
-7.315288,145.7264,MTS,PP,2,N,Staniforth Range
-7.125595,146.454349,MT,PP,14,N,Mount Sloane
-7.867267,146.112453,MTS,PP,2,N,Saw Mountains
-6.437296,147.852531,PT,PP,14,N,Station Point
-6.437296,147.852531,PT,PP,14,V,Stations Point
-6.384749,147.832123,PT,PP,14,N,Cape Sibida
-6.095362,147.608055,ISL,PP,14,N,Sialum Island
-6.656281,146.930953,MTS,PP,14,N,Atzera Range
